3.821357666327227713e-04,7.022333550543694791e+00,2.039677836076495510e+01,4.204833072011994943e+01,6.594865483977638121e+01,8.972889453200629362e+01,1.159562678503306472e+02,1.464303991155969129e+02,1.843174398310049185e+02,2.404221739052509577e+02,3.499751483270896415e+02
2.566439831761065842e-04,2.852101256934011175e+00,4.494166197340113023e+00,5.949958069670401528e+00,7.533985970683644950e+00,9.434278442851599777e+00,1.190322379776638861e+01,1.549108195222648199e+01,2.191681906201294794e+01,4.072261758843042401e+01,3.499800049448169261e+02
6.105855301117746499e-04,1.115403150123741227e+01,1.727488644167040377e+01,2.333642241702186482e+01,2.995682383248551517e+01,3.763991570180132129e+01,4.715147857359745132e+01,5.966296994607667159e+01,7.810604335053780289e+01,1.120088994325072065e+02,3.499942047500098852e+02
2.045435642018802458e-01,1.413532859680361931e+01,2.376996324219131651e+01,3.360324672942796553e+01,4.475749508621431261e+01,5.757948857250441677e+01,7.269401508532502021e+01,9.192523891623189058e+01,1.202795158234137745e+02,1.660925527517978537e+02,3.497436884270848623e+02
7.973294972332947150e-01,3.865005572167754622e+01,6.363070225880861841e+01,8.524913215243476827e+01,1.113238882238205179e+02,1.384208152735954513e+02,1.698028439882722864e+02,2.003404560756252692e+02,2.385813368353016983e+02,2.858480073818161600e+02,3.499916883135368835e+02
